X1,X2,X3,X4,X5,Y
110,54,20,68.6329,22.5,64.0197
110,54,20,45,8.06E-06,66.7262
110,54,20,72.3678,45,65.4234
110,54,20,54.7356,45,66.0687
110,54,29.1667,90,0,78.4843
110,54,29.1667,67.5,0,78.4484
110,54,29.1667,45,0,78.7046
110,54,29.1667,67.5,1.26E-06,78.4889
110,54,29.1667,68.6329,22.5,78.8986
110,54,29.1667,47.2658,22.5,78.8087
110,54,29.1667,90,45,78.4945
110,54,29.1667,72.3678,45,78.6971
110,54,29.1667,54.7356,45,78.5759
110,54,38.3333,90,0,87.6608
110,54,38.3333,67.5,0,87.3401
110,54,38.3333,45,0,89.3907
110,54,38.3333,67.5,5.68E-06,87.6993
110,54,38.3333,68.6329,22.5,91.3089
110,54,38.3333,47.2658,22.5,90.4226
110,54,38.3333,45,5.39E-06,87.7389
110,54,38.3333,72.3678,45,89.5897
110,54,38.3333,54.7356,45,88.3833
110,54,47.5,90,0,95.2453
110,54,47.5,67.5,0,94.6399
110,54,47.5,45,0,98.1867
110,54,47.5,67.5,3.48E-06,95.3064
110,54,47.5,68.6329,22.5,101.992
110,54,47.5,47.2658,22.5,100.2362
110,54,47.5,90,45,95.3719
110,54,47.5,72.3678,45,98.9131
110,54,47.5,54.7356,45,96.4806
130,54,20,90,0,74.5794
130,54,20,67.5,0,75.066
130,54,20,45,0,70.5588
130,54,20,67.5,5.03E-07,74.4702
130,54,20,68.6329,22.5,68.9221
130,54,20,47.2658,22.5,69.8127
130,54,20,90,45,74.3623
130,54,20,72.3678,45,71.7722
130,54,29.1667,90,0,87.4836
130,54,29.1667,67.5,0,87.7417
130,54,29.1667,45,0,85.7491
130,54,29.1667,67.5,5.80E-08,87.4377
130,54,29.1667,68.6329,22.5,84.6217
130,54,29.1667,47.2658,22.5,85.1837
130,54,29.1667,90,45,87.3922
130,54,29.1667,72.3678,45,86.0163
130,54,29.1667,54.7356,45,86.7164
130,54,38.3333,90,0,97.6356
130,54,38.3333,67.5,0,97.6251
130,54,38.3333,45,0,97.6939
130,54,38.3333,67.5,6.12E-06,97.6368
130,54,38.3333,68.6329,22.5,97.7432
130,54,38.3333,47.2658,22.5,97.7197
130,54,38.3333,45,4.36E-06,97.6382
130,54,38.3333,72.3678,45,97.6923
130,54,38.3333,54.7356,45,97.6612
130,54,47.5,90,0,106.0255
130,54,47.5,67.5,0,105.7384
130,54,47.5,45,0,107.5433
130,54,47.5,67.5,2.10E-06,106.0621
130,54,47.5,68.6329,22.5,109.0726
130,54,47.5,47.2658,22.5,108.3385
130,54,47.5,90,45,106.0994
130,54,47.5,72.3678,45,107.679
130,54,47.5,54.7356,45,106.7009
150,54,20,90,0,81.243
150,54,20,67.5,0,81.9457
150,54,20,45,0,74.9665
150,54,20,67.5,3.44E-06,81.0578
150,54,20,47.2658,22.5,74.2919
150,54,20,45,6.47E-06,80.8761
150,54,20,72.3678,45,77.2542
150,54,20,54.7356,45,78.3529
150,54,29.1667,90,0,95.2021
150,54,29.1667,67.5,0,95.7258
150,54,29.1667,45,0,91.45
150,54,29.1667,67.5,3.51E-06,95.0935
150,54,29.1667,68.6329,22.5,89.5539
150,54,29.1667,47.2658,22.5,90.5673
150,54,29.1667,45,7.82E-06,94.9858
150,54,29.1667,72.3678,45,92.3199
150,54,29.1667,54.7356,45,93.482
150,54,38.3333,90,0,106.1931
150,54,38.3333,67.5,0,106.4734
150,54,38.3333,45,0,104.4535
150,54,38.3333,67.5,2.74E-06,106.1451
150,54,38.3333,68.6329,22.5,103.2695
150,54,38.3333,47.2658,22.5,103.8739
150,54,38.3333,45,6.24E-06,106.0968
150,54,38.3333,72.3678,45,104.6576
150,54,38.3333,54.7356,45,105.3957
150,54,47.5,90,0,115.2838
150,54,47.5,67.5,0,115.2985
150,54,47.5,45,0,115.2013
150,54,47.5,67.5,1.53E-06,115.2813
150,54,47.5,68.6329,22.5,115.1336
150,54,47.5,47.2658,22.5,115.1671
150,54,47.5,45,3.91E-06,115.2789
150,54,47.5,72.3678,45,115.2026
150,54,47.5,54.7356,45,115.2455
170,54,20,90,0,87.1659
170,54,20,67.5,0,88.0477
170,54,20,67.5,2.92E-06,86.899
170,54,20,68.6329,22.5,76.9573
170,54,20,47.2658,22.5,78.2429
170,54,20,45,6.44E-06,86.6402
170,54,20,72.3678,45,82.1597
170,54,20,54.7356,45,83.1784
170,54,47.5,90,0,123.5061
170,54,47.5,67.5,0,123.8034
170,54,47.5,45,0,121.7504
170,54,47.5,67.5,5.45E-06,123.4558
170,54,47.5,68.6329,22.5,120.525
170,54,47.5,47.2658,22.5,121.1641
170,54,47.5,45,1.06E-06,123.405
170,54,47.5,72.3678,45,121.9088
170,54,47.5,54.7356,45,122.677
190,54,20,67.5,0,93.5776
190,54,20,45,0,81.9249
190,54,20,67.5,2.84E-06,92.1983
190,54,20,68.6329,22.5,80.4319
190,54,20,47.2658,22.5,81.8141
190,54,20,90,45,91.8606
190,54,20,72.3678,45,86.6487
190,54,20,54.7356,45,87.4795
230,54,29.1667,90,0,119.3578
230,54,29.1667,67.5,0,120.6738
230,54,29.1667,45,0,107.688
230,54,29.1667,67.5,3.04E-06,118.804
230,54,29.1667,68.6329,22.5,105.2375
230,54,29.1667,47.2658,22.5,107.1406
230,54,29.1667,45,1.23E-06,118.5158
230,54,29.1667,72.3678,45,112.3471
230,54,29.1667,54.7356,45,113.675
230,54,38.3333,90,0,132.9467
230,54,38.3333,67.5,0,133.9904
230,54,38.3333,45,0,123.8754
230,54,38.3333,67.5,3.91E-06,132.6266
230,54,38.3333,68.6329,22.5,120.7534
230,54,38.3333,47.2658,22.5,122.7496
230,54,38.3333,90,45,132.3151
230,54,38.3333,72.3678,45,126.7198
230,54,38.3333,54.7356,45,128.5144
230,54,47.5,90,0,144.2116
230,54,47.5,67.5,0,145.2361
230,54,47.5,45,0,137.3523
230,54,47.5,67.5,4.22E-07,143.9755
230,54,47.5,68.6329,22.5,134.2007
230,54,47.5,47.2658,22.5,136.0602
230,54,47.5,90,45,143.7427
230,54,47.5,72.3678,45,138.9683
230,54,47.5,54.7356,45,140.8406
250,54,20,90,0,106.5068
250,54,20,67.5,0,107.8272
250,54,20,45,0,89.7796
250,54,20,67.5,6.23E-07,105.8984
250,54,20,68.6329,22.5,89.5455
250,54,20,45,6.59E-06,105.3333
250,54,20,72.3678,45,98.4162
250,54,20,54.7356,45,98.3358
250,54,29.1667,67.5,0,125.8276
250,54,29.1667,45,0,110.8117
250,54,29.1667,67.5,2.11E-06,123.871
250,54,29.1667,68.6329,22.5,108.5435
250,54,29.1667,47.2658,22.5,110.5467
250,54,29.1667,90,45,123.3958
250,54,29.1667,72.3678,45,116.5661
250,54,29.1667,54.7356,45,117.723
250,54,38.3333,90,0,138.4891
250,54,38.3333,67.5,0,139.8771
250,54,38.3333,45,0,127.629
250,54,38.3333,67.5,2.05E-06,138.0913
250,54,38.3333,68.6329,22.5,124.4249
250,54,38.3333,47.2658,22.5,126.6135
250,54,38.3333,90,45,137.7076
250,54,38.3333,72.3678,45,131.3561
250,54,47.5,90,0,150.1942
250,54,47.5,67.5,0,151.4251
250,54,47.5,45,0,141.6502
250,54,47.5,67.5,1.98E-06,149.8879
250,54,47.5,47.2658,22.5,140.2034
250,54,47.5,45,7.62E-06,149.4224
250,54,47.5,72.3678,45,143.8634
250,54,47.5,54.7356,45,145.8676
90,66,20,90,0,51.0415
90,66,20,67.5,0,50.7853
90,66,20,45,0,52.5246
90,66,20,67.5,6.04E-06,51.0405
90,66,20,68.6329,22.5,54.6091
90,66,20,47.2658,22.5,53.7791
90,66,20,90,45,51.1107
90,66,20,54.7356,45,51.4657
90,66,29.1667,90,0,60.5979
90,66,29.1667,67.5,0,59.9722
90,66,29.1667,45,0,63.1614
90,66,29.1667,67.5,2.36E-06,60.6109
90,66,29.1667,68.6329,22.5,68.3189
90,66,29.1667,47.2658,22.5,66.126
90,66,29.1667,90,45,60.7138
90,66,29.1667,72.3678,45,64.4003
90,66,29.1667,54.7356,45,61.4169
90,66,38.3333,90,0,68.2043
90,66,38.3333,67.5,0,67.34
90,66,38.3333,45,0,71.5418
90,66,38.3333,67.5,3.13E-06,68.2803
90,66,38.3333,68.6329,22.5,79.5759
90,66,38.3333,47.2658,22.5,76.1814
90,66,38.3333,45,2.16E-06,68.3668
90,66,38.3333,72.3678,45,74.0154
90,66,38.3333,54.7356,45,69.2126
90,66,47.5,90,0,74.512
90,66,47.5,67.5,0,73.4022
90,66,47.5,45,0,78.4884
90,66,47.5,67.5,5.98E-06,74.6192
90,66,47.5,68.6329,22.5,89.4051
90,66,47.5,47.2658,22.5,84.6926
90,66,47.5,90,45,74.7503
90,66,47.5,72.3678,45,82.2941
90,66,47.5,54.7356,45,75.7933
90,66,56.6667,90,0,80.0234
90,66,56.6667,67.5,0,78.5839
90,66,56.6667,45,0,84.4435
90,66,56.6667,67.5,5.22E-06,80.1326
90,66,56.6667,68.6329,22.5,97.9242
90,66,56.6667,47.2658,22.5,92.0843
90,66,56.6667,45,4.21E-06,80.2528
90,66,56.6667,72.3678,45,89.6055
90,66,56.6667,54.7356,45,81.4275
90,66,65.8333,90,0,84.8331
90,66,65.8333,67.5,0,83.1061
90,66,65.8333,45,0,89.668
90,66,65.8333,67.5,1.64E-07,84.9582
90,66,65.8333,68.6329,22.5,105.4912
90,66,65.8333,47.2658,22.5,98.6222
90,66,65.8333,45,7.01E-06,85.0972
90,66,65.8333,72.3678,45,96.1751
110,66,20,90,0,63.0587
110,66,20,67.5,0,63.1181
110,66,20,45,0,62.6247
110,66,20,67.5,4.35E-07,63.0494
110,66,20,68.6329,22.5,62.2884
110,66,20,47.2658,22.5,62.4389
110,66,20,72.3678,45,62.6827
110,66,20,54.7356,45,62.8891
